56617	Norway Block 7032/1	Mineral Rights Areas
56618	Norway Block 7032/2	Mineral Rights Areas
56619	Norway Block 7032/3	Mineral Rights Areas
5662	Lombardsijde	Deelgemeente
56620	Norway Block 7032/4	Mineral Rights Areas
56621	Norway Block 7032/5	Mineral Rights Areas
56622	Norway Block 7032/7	Mineral Rights Areas
56623	Norway Block 7032/8	Mineral Rights Areas
56624	Norway Block 7132/1	Mineral Rights Areas
56625	Norway Block 7132/2	Mineral Rights Areas
56626	Norway Block 7132/3	Mineral Rights Areas
56627	Norway Block 7132/4	Mineral Rights Areas
56628	Norway Block 7132/5	Mineral Rights Areas
56629	Norway Block 7132/6	Mineral Rights Areas
5663	Cap Gris-Nez	Cape
56630	Norway Block 7132/7	Mineral Rights Areas
56631	Norway Block 7132/8	Mineral Rights Areas
56632	Norway Block 7132/9	Mineral Rights Areas
56633	Norway Block 7132/10	Mineral Rights Areas
56634	Norway Block 7132/11	Mineral Rights Areas
56635	Norway Block 7132/12	Mineral Rights Areas
56636	Norway Block 7133/1	Mineral Rights Areas
56637	Norway Block 7133/2	Mineral Rights Areas
56638	Norway Block 7133/3	Mineral Rights Areas
56639	Norway Block 7133/4	Mineral Rights Areas
5664	North East Atlantic	General Sea Area
56640	Norway Block 7133/5	Mineral Rights Areas
56641	Norway Block 7133/6	Mineral Rights Areas
56642	Norway Block 7133/7	Mineral Rights Areas
56643	Norway Block 7133/8	Mineral Rights Areas
56644	Norway Block 7133/10	Mineral Rights Areas
56645	Norway Block 7134/1	Mineral Rights Areas
56646	Norway Block 7232/1	Mineral Rights Areas
56647	Norway Block 7232/2	Mineral Rights Areas
56648	Norway Block 7232/3	Mineral Rights Areas
56649	Norway Block 7232/4	Mineral Rights Areas
5665	Pointe de la Crèche	Cape
56650	Norway Block 7232/5	Mineral Rights Areas
56651	Norway Block 7232/6	Mineral Rights Areas
56652	Norway Block 7232/7	Mineral Rights Areas
56653	Norway Block 7232/8	Mineral Rights Areas
56654	Norway Block 7232/9	Mineral Rights Areas
56655	Norway Block 7232/10	Mineral Rights Areas
56656	Norway Block 7232/11	Mineral Rights Areas
56657	Norway Block 7232/12	Mineral Rights Areas
56658	Norway Block 7233/1	Mineral Rights Areas
56659	Norway Block 7233/2	Mineral Rights Areas
5666	Cap Blanc-Nez	Cape
56660	Norway Block 7233/3	Mineral Rights Areas
56661	Norway Block 7233/4	Mineral Rights Areas
56662	Norway Block 7233/5	Mineral Rights Areas
56663	Norway Block 7233/6	Mineral Rights Areas
56664	Norway Block 7233/7	Mineral Rights Areas
56665	Norway Block 7233/8	Mineral Rights Areas
56666	Norway Block 7233/9	Mineral Rights Areas
56667	Norway Block 7233/10	Mineral Rights Areas
56668	Norway Block 7233/11	Mineral Rights Areas
56669	Norway Block 7233/12	Mineral Rights Areas
5667	Southern Europe	General Region
56670	Norway Block 7234/1	Mineral Rights Areas
56671	Norway Block 7234/2	Mineral Rights Areas
56672	Norway Block 7234/3	Mineral Rights Areas
56673	Norway Block 7234/4	Mineral Rights Areas
56674	Norway Block 7234/5	Mineral Rights Areas
56675	Norway Block 7234/6	Mineral Rights Areas
56676	Norway Block 7234/7	Mineral Rights Areas
56677	Norway Block 7234/8	Mineral Rights Areas
56678	Norway Block 7234/9	Mineral Rights Areas
56679	Norway Block 7234/10	Mineral Rights Areas
5668	Dutch Exclusive Economic Zone	EEZ
56680	Norway Block 7234/11	Mineral Rights Areas
56681	Norway Block 7234/12	Mineral Rights Areas
56682	Norway Block 7235/1	Mineral Rights Areas
56683	Norway Block 7235/2	Mineral Rights Areas
56684	Norway Block 7235/3	Mineral Rights Areas
56685	Norway Block 7235/4	Mineral Rights Areas
56686	Norway Block 7235/5	Mineral Rights Areas
56687	Norway Block 7235/7	Mineral Rights Areas
56688	Norway Block 7332/1	Mineral Rights Areas
56689	Norway Block 7332/2	Mineral Rights Areas
5669	German Exclusive Economic Zone	EEZ
56690	Norway Block 7332/3	Mineral Rights Areas
56691	Norway Block 7332/4	Mineral Rights Areas
56692	Norway Block 7332/5	Mineral Rights Areas
56693	Norway Block 7332/6	Mineral Rights Areas
56694	Norway Block 7332/7	Mineral Rights Areas
56695	Norway Block 7332/8	Mineral Rights Areas
56696	Norway Block 7332/9	Mineral Rights Areas
56697	Norway Block 7332/10	Mineral Rights Areas
56698	Norway Block 7332/11	Mineral Rights Areas
56699	Norway Block 7332/12	Mineral Rights Areas
567	Panfield	Ward
5670	Albanian Exclusive Economic Zone	EEZ
56700	Norway Block 7333/1	Mineral Rights Areas
56701	Norway Block 7333/2	Mineral Rights Areas
56702	Norway Block 7333/3	Mineral Rights Areas
56703	Norway Block 7333/4	Mineral Rights Areas
56704	Norway Block 7333/5	Mineral Rights Areas
56705	Norway Block 7333/6	Mineral Rights Areas
56706	Norway Block 7333/7	Mineral Rights Areas
56707	Norway Block 7333/8	Mineral Rights Areas
56708	Norway Block 7333/9	Mineral Rights Areas
56709	Norway Block 7333/10	Mineral Rights Areas
56710	Norway Block 7333/11	Mineral Rights Areas
56711	Norway Block 7333/12	Mineral Rights Areas
56712	Norway Block 7334/1	Mineral Rights Areas
56713	Norway Block 7334/2	Mineral Rights Areas
56714	Norway Block 7334/3	Mineral Rights Areas
56715	Norway Block 7334/4	Mineral Rights Areas
56716	Norway Block 7334/5	Mineral Rights Areas
56717	Norway Block 7334/6	Mineral Rights Areas
56718	Norway Block 7334/7	Mineral Rights Areas
56719	Norway Block 7334/8	Mineral Rights Areas
5672	Bulgarian Exclusive Economic Zone	EEZ
56720	Norway Block 7334/9	Mineral Rights Areas
56721	Norway Block 7334/10	Mineral Rights Areas
56722	Norway Block 7334/11	Mineral Rights Areas
56723	Norway Block 7334/12	Mineral Rights Areas
56724	Norway Block 7335/1	Mineral Rights Areas
56725	Norway Block 7335/2	Mineral Rights Areas
56726	Norway Block 7335/3	Mineral Rights Areas
56727	Norway Block 7335/4	Mineral Rights Areas
56728	Norway Block 7335/5	Mineral Rights Areas
56729	Norway Block 7335/6	Mineral Rights Areas
5673	Croatian Exclusive Economic Zone	EEZ
56730	Norway Block 7335/7	Mineral Rights Areas
56731	Norway Block 7335/8	Mineral Rights Areas
56732	Norway Block 7335/9	Mineral Rights Areas
56733	Norway Block 7335/10	Mineral Rights Areas
56734	Norway Block 7335/11	Mineral Rights Areas
56735	Norway Block 7335/12	Mineral Rights Areas
56736	Norway Block 7336/1	Mineral Rights Areas
56737	Norway Block 7336/2	Mineral Rights Areas
56738	Norway Block 7336/3	Mineral Rights Areas
56739	Norway Block 7336/4	Mineral Rights Areas
5674	Danish Exclusive Economic Zone	EEZ
56740	Norway Block 7336/5	Mineral Rights Areas
56741	Norway Block 7336/6	Mineral Rights Areas
56742	Norway Block 7336/7	Mineral Rights Areas
56743	Norway Block 7336/8	Mineral Rights Areas
56744	Norway Block 7336/9	Mineral Rights Areas
56745	Norway Block 7336/10	Mineral Rights Areas
56746	Norway Block 7337/1	Mineral Rights Areas
56747	Norway Block 7337/4	Mineral Rights Areas
56748	Norway Block 7432/7	Mineral Rights Areas
56749	Norway Block 7432/8	Mineral Rights Areas
5675	Estonian Exclusive Economic Zone	EEZ
56750	Norway Block 7432/9	Mineral Rights Areas
56751	Norway Block 7432/10	Mineral Rights Areas
56752	Norway Block 7432/11	Mineral Rights Areas
56753	Norway Block 7432/12	Mineral Rights Areas
56754	Norway Block 7433/7	Mineral Rights Areas
56755	Norway Block 7433/8	Mineral Rights Areas
56756	Norway Block 7433/9	Mineral Rights Areas
56757	Norway Block 7433/10	Mineral Rights Areas
56758	Norway Block 7433/11	Mineral Rights Areas
56759	Norway Block 7433/12	Mineral Rights Areas
5676	Finnish Exclusive Economic Zone	EEZ
56760	Norway Block 7434/7	Mineral Rights Areas
56761	Norway Block 7434/8	Mineral Rights Areas
56762	Norway Block 7434/9	Mineral Rights Areas
56763	Norway Block 7434/10	Mineral Rights Areas
56764	Norway Block 7434/11	Mineral Rights Areas
56765	Norway Block 7434/12	Mineral Rights Areas
56766	Norway Block 7435/7	Mineral Rights Areas
56767	Norway Block 7435/8	Mineral Rights Areas
56768	Norway Block 7435/9	Mineral Rights Areas
56769	Norway Block 7435/10	Mineral Rights Areas
5677	French Exclusive Economic Zone	EEZ
56770	Norway Block 7435/11	Mineral Rights Areas
56771	Norway Block 7435/12	Mineral Rights Areas
56772	Norway Block 7436/7	Mineral Rights Areas
56773	Norway Block 7436/8	Mineral Rights Areas
56774	Norway Block 7436/9	Mineral Rights Areas
56775	Norway Block 7436/10	Mineral Rights Areas
56776	Norway Block 7436/11	Mineral Rights Areas
56777	Norway Block 7436/12	Mineral Rights Areas
56778	Norway Block 7437/7	Mineral Rights Areas
56779	Norway Block 7437/10	Mineral Rights Areas
5678	Georgian Exclusive Economic Zone	EEZ
56780		Sampling Station
56781		Sampling Station
56782		Sampling Station
56783		Sampling Station
56784	Marine Inventory of Roscoff	Area
56785	Château du Taureau	Sampling Station
56786	Modified Atlantic Water	Water mass
56787	Labrador Sea Water	Water mass
56788	Western Mediterranean Deep Water	Water mass
56789	Western Adriatic Current	Current
5679	Greek Exclusive Economic Zone	EEZ
56790	Ionian Surface Water	Water mass
56791	Brine-enriched Shelf Water	Water mass
56792	Artic Surface Water	Water mass
56793	Lower Circumpolar Deep Water	Water mass
56794	South China Sea Intermediate Water	Water mass
56795	North Intermediate Indian Water	Water mass
56796	Ross Sea Bottom Water	Water mass
56797	Atlantic Water	Water mass
56798	Western Intermediate Water	Water mass
56799	North Adriatic Deep Water	Water mass
568	Stour Valley North	Ward
5680	Icelandic Exclusive Economic Zone	EEZ
56800	Mid-Adriatic Dense Water	Water mass
56801	Warm Deep Water	Water mass
56802	Lower Circumpolar Water	Water mass
56803	La Pianosa CDS	Contourite Depositional System
56804	El Arraiche CDS	Contourite Depositional System
56805	Sawqirah CDS	Contourite Depositional System
56806	Demerara Plateau CDS	Contourite Depositional System
56807	Discovery Bank CDS	Contourite Depositional System
56808	Scan Basin CDS	Contourite Depositional System
56809	Southwestern Adriatic Margin CDS	Contourite Depositional System
5681	Irish Exclusive economic Zone	EEZ
56810	Nafpaktos Bay Northern Drift	Drift
56811	Nafpaktos Bay Southern Drift	Drift
56812	La Pianosa mounded drift south 2	Drift
56813	La Pianosa mounded drift south 1	Drift
56814	La Pianosa sigmoid drift south	Drift
56815	La Pianosa plastered drift east	Drift
56816	La Pianosa mounded drift south 3	Drift
56817	La Pianosa Sigmoid drift north	Drift
56818	La Pianosa mounded drift north 1	Drift
56819	La Pianosa mounded drift north 2	Drift
5682	Italian Exclusive Economic Zone	EEZ
56820	La Pianosa mounded drift north 3	Drift
56821	La Pianosa multicrested mounded drifts	Drift
56822	La Pianosa plastered drift west 1	Drift
56823	La Pianosa plastered drift west 2	Drift
56824	Vernadsky South Drift	Drift
56825	Renard North Drift	Drift
56826	Kidd Mud Volcano Drift	Drift
56827	Renard South Drift	Drift
56828	Pen Duick Drift	Drift
56829	Fiuza Mud Volcano North Drift	Drift
5683	Latvian Exclusive Economic Zone	EEZ
56830	Fiuza Mud Volcano South Drift	Drift
56831	Mercator Mud Volcano Drift	Drift
56832	Al Idrissi Mud Volcano North Drift	Drift
56833	Al Idrissi Mud Volcano South Drift	Drift
56834	Adamastor Mud Volcano Drift	Drift
56835	Renard Patch Drift	Drift
56836	Ioffe Drift	Drift
56837	Pontevedra Obstacle Drift	Drift
56838	Liguria Margin Drift P1	Drift
56839	Polcevera Canyon Drift	Drift
5684	Lithuanian Exclusive Economic Zone	EEZ
56840	Portofino Drift	Drift
56841	Amendolara Bank Drift D1	Drift
56842	Amendolara Bank Drift D2	Drift
56843	Amendolara Bank Drift D3	Drift
56844	Endurance Basin Drift D1	Drift
56845	Endurance Basin Drift D2	Drift
56846	Endurance Basin Drift D3	Drift
56847	South China Sea Drift D1	Drift
56848	Ortegal Spur Drift MS1	Drift
56849	Ortegal Spur Drift MS2	Drift
5685	Maltese Exclusive Economic Zone	EEZ
56850	Ortegal Spur Drift MP1	Drift
56851	Ortegal Spur Drift MP2	Drift
56852	Ortegal Spur Drift MC1	Drift
56853	Ortegal Spur Drift P1	Drift
56854	Northwestern Iberia Margin Drift MES1	Drift
56855	Northwestern Iberia Margin Drift MES2	Drift
56856	Northwestern Iberia Margin Drift MES3	Drift
56857	Northwestern Iberia Margin Drift MES4	Drift
56858	Northwestern Iberia Margin Drift MES5	Drift
56859	Northwestern Iberia Margin Drift MES6	Drift
5686	Norwegian Exclusive Economic Zone	EEZ
56860	Northwestern Iberia Margin Drift MES7	Drift
56861	Northwestern Iberia Margin Drift MES8	Drift
56862	Northwestern Iberia Margin Drift MES9	Drift
56863	Northwestern Iberia Margin Drift MES10	Drift
56864	Northwestern Iberia Margin Drift MES11	Drift
56865	Northwestern Iberia Margin Drift MES12	Drift
56866	Northwestern Iberia Margin Drift MES13	Drift
56867	Northwestern Iberia Margin Drift M1	Drift
56868	Northwestern Iberia Margin Drift P1	Drift
56869	Northwestern Iberia Margin Drift P2	Drift
5687	Polish Exclusive Economic Zone	EEZ
56870	Northwestern Iberia Margin Drift P3	Drift
56871	Northwestern Iberia Margin Drift P4	Drift
56872	Northwestern Iberia Margin Drift P5	Drift
56873	Northwestern Iberia Margin Drift P6	Drift
56874	Northwestern Iberia Margin Drift P7	Drift
56875	Northwestern Iberia Margin Drift P8	Drift
56876	Northwestern Iberia Margin Drift P9	Drift
56877	Uruguay CDS Drift EP1	Drift
56878	Uruguay CDS Drift D1	Drift
56879	Uruguay CDS Drift D2	Drift
5688	Portuguese Exclusive Economic Zone	EEZ
56880	Uruguay CDS Drift D3	Drift
56881	Uruguay CDS Drift P1	Drift
56882	Kveithola Drift Main Drift	Drift
56883	Kveithola Drift Minor Drift	Drift
56884	Kveithola Drift P1	Drift
56885	Kveithola Drift P2	Drift
56886	Kveithola Drift DL1	Drift
56887	Kveithola Drift DL2	Drift
56888	Drake Passage Drift S1	Drift
56889	Drake Passage Drift S2	Drift
5689	Romanian Exclusive Economic Zone	EEZ
56890	Drake Passage Drift P1	Drift
56891	South China Sea NW S-Basin Drift EM1	Drift
56892	South China Sea NW S-Basin Drift EM2	Drift
56893	South China Sea NW S-Basin Drift P1	Drift
56894	Pourtales Drift	Drift
56895	Great Bahama Bank Drift	Drift
56896	Santaren Drift	Drift
56897	Cay Sal Drift	Drift
56898	Little Bahama Bank Drift	Drift
56899	Discovery Bank Drift WM1	Drift
569	Bocking North	Ward
5690	Russian Exclusive Economic Zone	EEZ
56900	Discovery Bank Drift WM2	Drift
56901	Discovery Bank Drift WM3	Drift
56902	Discovery Bank Drift WM4	Drift
56903	Discovery Bank Drift WM5	Drift
56904	Discovery Bank Drift WM6	Drift
56905	Discovery Bank Drift WM7	Drift
56906	Discovery Bank Drift WM8	Drift
56907	Discovery Bank Drift WM9	Drift
56908	Discovery Bank Drift WM10	Drift
56909	Discovery Bank Drift WM11	Drift
5691	Montenegrin Exclusive Economic Zone	EEZ
56910	Discovery Bank Drift WM12	Drift
56911	Discovery Bank Drift WM13	Drift
56912	Discovery Bank Drift WM14	Drift
56913	Discovery Bank Drift WM15	Drift
56914	Discovery Bank Drift SM1	Drift
56915	Discovery Bank Drift SM2	Drift
56916	Discovery Bank Drift SM3	Drift
56917	Scan Basin Drift SM4	Drift
56918	Discovery Bank Drift SM5	Drift
56919	Discovery Bank Drift SM6	Drift
5692	Slovenian Exclusive Economic Zone	EEZ
56920	Discovery Bank Drift SM7	Drift
56921	Discovery Bank Drift SM8	Drift
56922	Discovery Bank Drift SM9	Drift
56923	Discovery Bank Drift SM10	Drift
56924	Scan Basin Drift SM11	Drift
56925	Scan Basin Drift SM12	Drift
56926	Scan Basin Drift SM13	Drift
56927	Scan Basin Drift SM14	Drift
56928	Discovery Bank Drift SM15	Drift
56929	Discovery Bank Drift SM16	Drift
5693	Spanish Exclusive Economic Zone	EEZ
56930	Discovery Bank Drift SM17	Drift
56931	Discovery Bank Drift SM18	Drift
56932	Scan Basin Drift SM19	Drift
56933	Scan Basin Drift SM20	Drift
56934	Scan Basin Drift SM21	Drift
56935	Scan Basin Drift SM22	Drift
56936	Scan Basin Drift SM23	Drift
56937	Scan Basin Drift SM24	Drift
56938	Scan Basin Drift SM25	Drift
56939	Scan Basin Drift SM26	Drift
5694	Swedish Exclusive Economic Zone	EEZ
56940	Scan Basin Drift SM27	Drift
56941	Scan Basin Drift SM28	Drift
56942	Clarion Clipperton Zone Drift B2.Z1.1	Drift
56943	Clarion Clipperton Zone Drift B2.Z1.2	Drift
56944	Clarion Clipperton Zone Drift B6.Z2.1	Drift
56945	Clarion Clipperton Zone Drift B4.Z3.1	Drift
56946	Clarion Clipperton Zone Drift B4.Z4.2	Drift
56947	Clarion Clipperton Zone Drift B4.Z4.3	Drift
56948	Clarion Clipperton Zone Drift B2.Z5.1	Drift
56949	Clarion Clipperton Zone Drift B6.Z6.1	Drift
5695	Overlapping claim Ukraine: Ukraine / Russia	Overlapping claim
56950	Clarion Clipperton Zone Drift B6.Z6.2	Drift
56951	Clarion Clipperton Zone Drift B6.Z6.3	Drift
56952	Clarion Clipperton Zone Drift B6.Z6.4	Drift
56953	Clarion Clipperton Zone Drift B6.Z6.5	Drift
56954	Clarion Clipperton Zone Drift B6.Z7.1	Drift
56955	Clarion Clipperton Zone Drift B6.Z7.2	Drift
56956	Sawqirah Drift CM1	Drift
56957	Sawqirah Drift ES1	Drift
56958	Sawqirah Drift P1	Drift
56959	Sawqirah Drift P2	Drift
5696	British Exclusive Economic Zone	EEZ
56960	Sawqirah Drift P3	Drift
56961	Sawqirah Drift CR1	Drift
56962	Demerara Plateau Dritf P1	Drift
56963	Demerara Plateau Dritf P2	Drift
56964	Ross Sea Drift M1	Drift
56965	Ross Sea Drift M2	Drift
56966	Ross Sea Drift M3	Drift
56967	Ross Sea Drift MC1	Drift
56968	Ross Sea Drift MC2	Drift
56969	Ross Sea Drift D1	Drift
5697	Turkish Exclusive Economic Zone	EEZ
56970	Ross Sea Drift D2	Drift
56971	Alboran Trough Drift CM1	Drift
56972	Alboran Trough Drift CR1	Drift
56973	Alboran Trough Drift CR2	Drift
56974	Alboran Trough Drift CR3	Drift
56975	Alboran Trough Drift CR4	Drift
56976	Alboran Trough Drift CR5	Drift
56977	Alboran Trough Drift ES1	Drift
56978	Alboran Trough Drift ES2	Drift
56979	Ceuta Drift P1	Drift
5698	Northwestern Passages	IHO Sea Area
56980	Djibouti Drift ES1	Drift
56981	Djibouti Drift ES2	Drift
56982	Eastern Alboran Basin Drift ES1	Drift
56983	Eastern Alboran Basin Drift ES2	Drift
56984	Eastern Alboran Basin Drift ES3	Drift
56985	Eastern Alboran Basin Drift ES4	Drift
56986	Eastern Alboran Basin Drift S1	Drift
56987	Eastern Alboran Basin Drift S2	Drift
56988	Eastern Alboran Basin Drift S3	Drift
56989	Eastern Alboran Basin Drift S4	Drift
5699	Herald Valley	Valley
56990	Motril Basin Drift S1	Drift
56991	Northwestern Alboran Basin Drift P1	Drift
56992	Southern Alboran Basin Drift S1	Drift
56993	Southern Alboran Basin Drift S2	Drift
56994	Southern Alboran Basin Drift S3	Drift
56995	Southern Alboran Basin Drift S4	Drift
56996	Southern Alboran Basin Drift S5	Drift
56997	Southern Alboran Basin Drift P1	Drift
56998	Southern Alboran Basin Drift P2	Drift
56999	Western Alboran Basin Drift ES1	Drift
57	Waregem	Town
570	Bocking Blackwater	Ward
5700	Mackenzie Trough	Trough
57000	Western Alboran Basin Drift ES2	Drift
57001	Western Alboran Basin Drift ES3	Drift
57002	Western Alboran Basin Drift S1	Drift
57003	Western Alboran Basin Drift S2	Drift
57004	Western Alboran Basin Drift ES4	Drift
57005	Xauen Bank Drift CM1	Drift
57006	Xauen Bank Drift CM2	Drift
57007	Xauen Bank Drift CM3	Drift
57008	Xauen Bank Drift S1	Drift
57009	Southwest Adriatic Margin Drift E1	Drift
5701	Alpha Ridge	Ridge
57010	Gallignani Ridge Drift	Drift
57011	Southwestern Adriatic Margin CDS EMAB	Drift
57012	Southwestern Adriatic Margin CDS EMC	Drift
57013	Liguria Margin Drift P2	Drift
57014	Liguria Margin Drift P3	Drift
57015	Liguria Margin Drift P4	Drift
57016	Liguria Margin Drift P5	Drift
57017	Liguria Margin Drift P6	Drift
57018	Liguria Margin Drift P7	Drift
57019	Liguria Margin Drift P8	Drift
5702	Beal Knoll	Knoll(s)
57020	Liguria Margin Drift P9	Drift
57021	Liguria Margin Drift P10	Drift
57022	Liguria Margin Drift P11	Drift
57023	Liguria Margin Drift P12	Drift
57024	Liguria Margin Drift P13	Drift
57025	Liguria Margin Drift P14	Drift
57026	Liguria Margin Drift P15	Drift
57027	Lake Alexandrina	Lake
57028	Warta river	River
57029	Białowieża Forest	Forest
5703	Canada Abyssal Plain	Abyssal Plain
57030	Piotrków Trybunalski	City
57031	Western Shelf	Shelf
57032	Western Slope	Slope
57033	Erebus Basin	Basin
57034	Lewis Basin	Basin
57035	Seelig Saddle	Saddle
57036	Admiralty Guyot	Guyot
57037	Pukeroro Trough	Trough
57038	Urutī Basin	Basin
57039	Pōrangahau Ridge	Ridge
5704	Hall Knoll	Knoll(s)
57040	Paoanui Ridge	Ridge
57041	Paoanui Trough	Trough
57042	The Rolling Ground	Ground
57043	Runaway Valley	Valley
57044	Wilson Sea Channel	Seachannel
57045	Açu Canyon	Canyon(s)
57046	Macau Canyon	Canyon(s)
57047	Porto do Mangue Canyon	Canyon(s)
57048	Apodi Canyon	Canyon(s)
57049	Ponta do Mel Canyon	Canyon(s)
5705	Siberia Abyssal Plain	Abyssal Plain
57050	Mossoró Canyon	Canyon(s)
57051	Grossos Canyon	Canyon(s)
57052	Areia Branca Canyon	Canyon(s)
57053	Ceará Gap	Gap
57054	Kadazandusun Hills	Hill(s)
57055	Belias Seamount	Seamount(s)
57056	Babeldaob Ridge	Ridge
57057	Rael Kedam Ridge	Ridge
57058	East Babeldaob Ridge	Ridge
57059	Tbekuulii Basin	Basin
5706	Wrangel Abyssal Plain	Abyssal Plain
57060	Rteluul Seamount	Seamount(s)
57061	Ngedebuul Seamount	Seamount(s)
57062	Cenotaph Seamount	Seamount(s)
57063	Nautilus Seamount	Seamount(s)
57064	Mangzhong Basin	Basin
57065	Shixing Seamounts	Seamount(s)
57066	Wanhu Hills	Hill(s)
57067	Shuangfengxi Hills	Hill(s)
57068	Yitong Canyons	Canyon(s)
57069	Ogami Ridge	Ridge
5707	Amundsen Trough	Trough
57070	Dazai Ridge	Ridge
57071	Koyo Ridge	Ridge
57072	Great Writers Seamount Province	Seamount Province
57073	Kerama Ridges	Ridge
57074	Rukan Ridge	Ridge
57075	Wangdol Canyon	Canyon(s)
57076	Aka Seamount	Seamount(s)
57077	Akiko Seamount	Seamount(s)
57078	Baiyun Hill	Hill(s)
57079	Bakin Seamount	Seamount(s)
5708	Gustaf Adolf Trough	Trough
57080	Basho Seamount	Seamount(s)
57081	Chunfen Hill	Hill(s)
57082	Daxi Hill	Hill(s)
57083	Doppo Seamount	Seamount(s)
57084	Duanqiao Hill	Hill(s)
57085	Fengyan Seamount	Seamount(s)
57086	Guyu Seamount	Seamount(s)
57087	Hakugan Seamounts	Seamount(s)
57088	Henza Hills	Hill(s)
57089	Huaixu Seamount	Seamount(s)
5709	Melville Trough	Trough
57090	Ichiyo Hill	Hill(s)
57091	Ikku Seamount	Seamount(s)
57092	Imeungs Peak	Peak
57093	Ryunosuke Seamount	Seamount(s)
57094	Satgat Seamount	Seamount(s)
57095	Seorak Seamount	Seamount(s)
57096	Shiki Seamount	Seamount(s)
57097	Inouye Seamount	Seamount(s)
57098	Jianfeng Knoll	Knoll(s)
57099	Jingzhe Seamount	Seamount(s)
571	Black Notley and Terling	Ward
5710	Prince Albert Sound	Sound
57100	Jiugao Guyot	Guyot
57101	Kerradel Seamount	Seamount(s)
57102	Kiueluul Seamount	Seamount(s)
57103	Ko-Hakucho Guyot	Guyot
57104	Kudaka Hill	Hill(s)
57105	Kyoshi Seamount	Seamount(s)
57106	Kyuya Seamount	Seamount(s)
57107	Leyuan Guyot	Guyot
57108	Lichun Seamount	Seamount(s)
57109	Magan Seamount	Seamount(s)
5711	Albatros Bank	Bank
57110	Murut Hill	Hill(s)
57111	Naoya Seamount	Seamount(s)
57112	Ngerbuns Seamount	Seamount(s)
57113	Ngerdubech Seamount	Seamount(s)
57114	Ngermeuangel Basin	Basin
57115	Ngetelngal Peak	Peak
57116	Nuoju Knoll	Knoll(s)
57117	O-Hakucho Guyot	Guyot
57118	Ogai Seamount	Seamount(s)
57119	Oldias Seamount	Seamount(s)
5712	Atwater Valley	Valley
57120	Ongedechuul Seamount	Seamount(s)
57121	Ongeim'l Tketau Basin	Basin
57122	Phobos Seamount	Seamount(s)
57123	Pisseogan Knoll	Knoll(s)
57124	Qingming Seamount	Seamount(s)
57125	Shimei Seamount	Seamount(s)
57126	Shishen Seamount	Seamount(s)
57127	Shouyang Seamount	Seamount(s)
57128	Shuangfeng Seamount	Seamount(s)
57129	Taranui Seamount	Seamount(s)
5713	Jordan Knoll	Knoll(s)
57130	Te Punga Hill	Hill(s)
57131	Tokashiki Seamount	Seamount(s)
57132	Tokutomi Hills	Hill(s)
57133	Tsubouchi Knolls	Knoll(s)
57134	Tsufutsuwa Seamount	Seamount(s)
57135	Tsuken Hill	Hill(s)
57136	Uljin Hill	Hill(s)
57137	Wangdayuan Seamount	Seamount(s)
57138	Wangzhen Seamount	Seamount(s)
57139	Vaughan Seamount	Seamount(s)
5714	Albatross Bank	Bank
57140	Weihui Knoll	Knoll(s)
57141	Weishe Hill	Hill(s)
57142	Weixiong Knoll	Knoll(s)
57143	Xiaoge Hill	Hill(s)
57144	Xiaoman Hill	Hill(s)
57145	Yakabi Seamount	Seamount(s)
57146	Yixing Seamount	Seamount(s)
57147	Zamami Seamount	Seamount(s)
57148	Zhangzhong Seamount	Seamount(s)
57149	Zitan Guyot	Guyot
5715	Alice Shoal	Shoal
57150	Abulad Islands	Island Group
57151	Farasan Islands	Island Group
57152	Cayo Alburquerque	Atoll
57153	Okamoto-gawa	Estuary
57154	Oxwich Bay	Bay
57155	Whangamata Harbour	Harbour
57156	Pembrey	Inhabited Place
57157	Falkor Deep	Deep
57158	Afa’maolek Seamount	Seamount(s)
57159	Agard Seamount	Seamount(s)
5716	Alice Gap	Gap
57160	Okeanos Explorer Seamount	Seamount(s)
57161	Kaunana Seamount	Seamount(s)
57162	Rooney Seamount	Seamount(s)
57163	Savaqatigiik Seamount	Seamount(s)
57165	White Island Canyon	Canyon(s)
57166	Manuhakapakapa	Bay
57167	Maramaratotara Bay	Bay
57168	Manuka Bay	Bay
57169	Maraehako Bay	Bay
5717	Animal Banks	Bank
57170	Maukatia Bay	Bay
57171	Maroro Bay	Bay
57172	Matauwhi Bay	Bay
57173	Massacre Bay	Bay
57174	Makati	Bay
57175	Matarehua Island	Island
57176	Millon Bay	Bay
57177	Motukauatirahi/Cass Bay	Bay
57178	Wekakura Point	Point
57179	Whariwharangi Bay	Bay
5718	Aracataca Hill	Hill(s)
57180	Tutoko Basin	Basin
57181	Makere Basin	Basin
57182	Doubtful Sound/Patea	Bay
57183	Avon River/Ōtakaro	Stream
57184	Colac Bay/Ōraka	Bay
57185	Estuary of the Heathcote and Avon Rivers/Ihutai	Stream
57186	Port Levy (Potiriwi)/Koukourarata	Harbour
57187	Milford Sound/Piopiotahi	Bay
57188	Paterson Inlet/Whaka a Te Wera	Bay
57189	Boundary Bay	Bay
5719	Arawac Hill	Hill(s)
57190	Brereton Cove	Bay
57191	Canoe Bay	Bay
57192	Catamaran Reef	Reef
57193	Cottage Loaf Rock	Rock
57194	Honeymoon Bay	Bay
57195	Limestone Bay	Bay
57196	Mosquito Bay	Bay
57197	Sandfly Bay	Bay
