281138	Kommo To
281139	Shōdo Shima
281140	Taedura-do
281141	Chu-do
281142	Tari To
281143	Kae-do
281144	Katai To
281145	Sin-do
281146	Che-do
281147	Awaji Shima
281148	Song-do
281149	Togunyan To
281150	Mae Shima
281151	Nang-do
281152	Paegya-do
281153	Majin-do
281154	Makkŭm-do
281155	Ui-do
281156	Touchi To
281157	Dunbyeongdo
281158	Shangutei To
281159	Jobaldo
281160	Taeya-do
281161	Maemuldo
281162	Yonoha To
281163	Yokchi-do
281164	East Island
281165	Bōze Jima
281166	Nishi Jima
281167	Changsan-do
281168	Tanga Shima
281169	Sangnodae-do
281170	Shino-jima
281171	Ie Shima
281172	Taejang-do
281173	Seiso To
281174	Baegildo
281175	Kō Shima
281176	Tumi-do
281177	Hong-do
281178	Daegyeongdo
281179	Kakui Shima
281180	Saku-shima
281181	Tourutsuo To
281182	Taedun-do
281183	Yoncho To
281184	Ord Island
281185	Suji-do
281186	Hoeng-do
281187	Kijwa-do
281188	Kolli-do
281189	Gohado
281190	Dallido
281191	Mi Shima
281192	Ō Shima
281193	Seojwa Do
281194	Jangdo
281195	Namu-sŏm
281196	Yuldo
281197	Hansan-do
281198	Sandal-to
281199	Hwa-do
281200	Suu-do
281201	Ha-do
281202	Sang-do
281203	South Twin
281204	Myodo
281205	Dangsado
281206	Sinsu-do
281207	Hyojido
281208	Chi-do
281209	Chanson To
281210	Aphaedo
281211	North Twin
281212	Namhae-do
281213	Yangdo
281214	Maehwa-do
281215	Koi-do
281216	Kajo-do
281217	Kunkiijamu To
281218	Bito Do
281219	Son To
281220	Ujon To
281221	Koje To
281222	Saokdo
281223	Sudo
281224	Jaewondo
281225	Eulsukdo
281226	Keunpojakdo
281227	Imjado
281228	Eouido
281229	Daegagido
281230	Songido
281231	Anma-do
281232	Daikon Jima
281233	Wi-do
281234	Sik-to
281235	Tei Wantsun
281236	Pian-do
281237	Lingshan Dao
281238	Mokamu To
281239	Konni-do
281240	Panjiku To
281241	Chiburi Shima
281242	Nakano Shima
281243	Ochon To
281244	Ho-do
281245	Dōgo
281246	Sapsi-do
281247	Onsan To
281248	Hyoja-do
281249	Changgo-do
281250	Kouru To
281251	Lindsay Island
281252	Sinjin-do
281253	Kaŭi-do
281254	Koba To
281255	Ung-do
281256	Ul-to
281257	Taenanji-do
281258	Paega-do
281259	San-gap-to
281260	Pungdo
281261	Noto Jima
281262	Seungbongdo
281263	Chebu-do
281264	Taeijak-to
281265	Munkap
281266	Soijak-to
281267	Soya-do
281268	Seonjaedo
281269	Jawoldo
281270	Deokjeokdo
281271	Yeongheungdo
281272	Seonmido
281273	Daebudo
281274	Muuido
281275	Yangma Dao
281276	Liugong Dao
281277	Modo
281278	Sindo
281279	Sido
281280	Ulleung-do
281281	Yeongjongdo
281282	Jangbongdo
281283	Jinaeseom
281284	Shoyonpyon To
281285	Jumundo
281286	Teyonpyon To
281287	Daesongdo
281288	Poromu To
281289	Maldo
281290	Seogeomdo
281291	Mibeopdo
281292	Seongmodo
281293	Ŏhwa-do
281294	Sunwi-do
281295	Soichong Do
281296	Sang Dao
281297	Taesuap-to
281298	Yongho-do
281299	Gydongdo
281300	Ch’angnin-do
281301	Ganghwado
281302	Kirin-do
281303	Techong Do
281304	Mahap-to
281305	Miao Dao
281306	Nanchangshan Dao
281307	Xiaoheishan Dao
281308	Daheishan Dao
281309	Pengyong To
281310	Beichangshan Dao
281311	Dazhushan Dao
281312	Tuoji Dao
281313	Aji Shima
281314	Tashiro Jima
281315	Kinkasan
281316	Daqin Dao
281317	Sabusawa-jima
281318	Xiaoqin Dao
281319	Nanhuangcheng Dao
281320	Beihuangcheng Dao
281321	Izu Shima
281322	Awa Shima
281323	Ch’o-do
281324	Sŏk-to
281325	Ō Shima
281326	Dasanshan Dao
281327	Zhangzi Dao
281328	Dahao Dao
281329	Haiyang Dao
281330	Tobi Shima
281331	Guanglu Dao
281332	Guapi Dao
281333	Haxian Dao
281334	Yŏ-do
281335	Xiaochangshan Dao
281336	Wumang Dao
281337	Gexian Dao
281338	Hei Dao
281339	Dachangshan Dao
281340	K’ŭndol-sŏm
281341	Ch’amch’a-do
281342	Dawangjia Dao
281343	Taehwa-do
281344	Uri-do
281345	Sohwa-do
281346	Shoulong Dao
281347	Ae-do
281348	T’an-do
281349	Shicheng Dao
281350	Ka-do
281351	Sinmi-do
281352	Nabi-sŏm
281353	Dalu Dao
281354	Tal-sŏm
281355	Mayang-do
281356	Ko Jima
281357	O Shima
281358	Taech’o-do
281359	Ostrov Furugel’ma
281360	Ostrov Bol’shoy Pelis
281361	Ostrov Stenina
281362	Ostrov Askol’d
281363	Ostrov Sibiryakova
281364	Ostrov Antipenko
281365	Ostrov Rikorda
281366	Ostrov Putyatina
281367	Ostrov Reyneke
281368	Ostrov Shkota
281369	Ostrov Popova
281370	Yururi Tō
281371	Akiyuri-tō
281372	Yuri-tō
281373	Suishō-tō
281374	Ostrov Zelenyy
281375	Taraku-jima
281376	Ō Shima
281377	Teuri Tō
281378	Yagishiri Tō
281379	Rebun Tō
281380	Ostrov Moneron
281381	Ostrov Brat Chirpoyev
281382	Ostrov Chirpoy
281383	Ostrov Broutona
281384	Ostrov Ketoy
281385	Potton Island
281386	Foulness Island
281387	Borkum
281388	Memmert
281389	Juist
281390	Pagensand
281391	Norderney
281392	Mellum
281393	Insel Baltrum
281394	Insel Langeoog
281395	Oldoog
281396	Insel Spiekeroog
281397	Insel Wangerooge
281398	Neuwerk
281399	Trischen
281400	Werder
281401	Helgoland
281402	Dänholm
281403	Vilm
281404	Groß Kirr
281405	Großer Werder
281406	Ummanz
281407	Nordstrandischmoor
281408	Pellworm
281409	Hooge
281410	Hiddensee
281411	Gröde-Appelland
281412	Amrum
281413	Föhr
281414	Enehøje
281415	Askø
281416	Strynø
281417	Bogø
281418	Siø
281419	Taro
281420	Fejø
281421	Ærø
281422	Drejø
281423	Langø
281424	Femø
281425	Masnedø
281426	Skarø
281427	Avernakø
281428	Vejrø
281429	Tåsinge
281430	Thurø
281431	Nyord
281432	Lyø
281433	Bjørnø
281434	Barsø
281435	Omø
281436	Helnæs
281437	Gavnø
281438	Glænø
281439	Agersø
281440	Årø
281441	Bågø
281442	Sprogø
281443	Brandsø
281444	Fanø
281445	Fænø
281446	Romsø
281447	Langli
281448	Æbelø
281449	Saltholm
281450	Eskilsø
281451	Endelave
281452	Nekselø
281453	Orø
281454	Hjarnø
281455	Alrø
281456	Sejerø
281457	Tunø
281458	Venø
281459	Jegindø
281460	Anholt
281461	Fur
281462	Livø
281463	Mors
281464	Egholm
281465	Hornfiskrøn
281466	Sønder Nyland
281467	Læsø Island
281468	Ruhnu Saar
281469	Kihnu
281470	Abruka
281471	Väike-Tulpe
281472	Manilaid
281473	Loonalaid
281474	Vilsandi
281475	Viirelaid
281476	Kesselaid
281477	Kõinastu Laid
281478	Suurrahu
281479	Saarnaki Laid
281480	Kaevatsi Laid
281481	Heinlaid
281482	Liialaid
281483	Hobulaid
281484	Vormsi
281485	Osmussaar
281486	Suur-Pakri Saar
281487	Väike-Pakri Saar
281488	Rammu
281489	Aegna Saar
281490	Naissaar
281491	Prangli Saar
281492	Russarö
281493	Örö
281494	Bodöarna
281495	Jussaari
281496	Jurmo
281497	Killingholm
281498	Sommarön
281499	Snåldön
281500	Koö
281501	Stensgrund
281502	Idö
281503	Elge Landet
281504	Lindö
281505	Hermansö
281506	Rosalalandet
281507	Horsön
281508	Medarstholmen
281509	Kadermo
281510	Stora Krokön
281511	Furuskäret
281512	Danskog
281513	Kumlet
281514	Långholm
281515	Holma
281516	Kälkö
281517	Fårö
281518	Bengtsår
281519	Grundsö
281520	Storlandet
281521	Söderön
281522	Ramsö
281523	Svartö
281524	Bötesön
281525	Torskär
281526	Mörtvikholmen
281527	Orglosön
281528	Finnö
281529	Neto
281530	Mjoö
281531	Biskopsö
281532	Lövö
281533	Orslandet
281534	Barölandet
281535	Killingholm
281536	Ostrov Revse
281537	Brändön
281538	Jakobramsjö
281539	Bergön
281540	Vormö
281541	Skämmö
281542	Flisö
281543	Hamnholmen
281544	Finsjölandet
281545	Östersocknen
281546	Sonnbodalandet
281547	Degerö
281548	Utö
281549	Träskö
281550	Västerön
281551	Lom
281552	Ulversö
281553	Tregrunden
281554	Isoluoto
281555	Storön
281556	Snäckö
281557	Kirjais
281558	Lempersö
281559	Lilla Svedjeholm
281560	Tammo
281561	Elvsö
281562	Anisor
281563	Storsottunga
281564	Pensar
281565	Sorpo
281566	Storkvivas
281567	Heisala
281568	Biskopsö
281569	Borgö
281570	Käldersö
281571	Anttiholmen
281572	Korppoo
281573	Öudden
281574	Fiskö
281575	Laduholm
281576	Attu
281577	Onaslandet
281578	Käldö
281579	Storlandet
281580	Pikku Nauvo
281581	Prästö
281582	Mickelsö
281583	Hasselö
281584	Mielisholm
281585	Haxalö
281586	Houtskär
281587	Storpellinge
281588	Granö
281589	Sankanörarna
281590	Seglinge
281591	Saverkeit
281592	Korsholm
281593	Vibberholm
281594	Träskholm
281595	Lillpensor
281596	Storpensor
281597	Svartholmsören
281598	Innamo
281599	Dagerholm
281600	Södholm
281601	Norrskata
281602	Mossala
281603	Kumlinge
281604	Nötholm
281605	Käcklot
281606	Storö
281607	Maskinnamo
281608	Kramppi
281609	Iso-Kuusinen
281610	Kalsor
281611	Bärö
281612	Ahvensaari
281613	Vottskar
281614	Vårdö
281615	Aaslaluoto
281616	Kimito
281617	Emsalö
281618	Vartsalansaari
281619	Skråbjörkö
281620	Salmis
281621	Lappo
281622	Airismaa
281623	Hevonkack
281624	Pähkinäinen
281625	Kejvsalö
281626	Björkö
281627	Hudö
281628	Källö
281629	Kampuslandet
281630	Enklinge
281631	Finbo
281632	Ängsön
281633	Lielahdensaari
281634	Andersö
281635	Ampuminmaa
281636	Lillappo
281637	Harvaluoto
281638	Alppi
281639	Kakskerta
281640	Kulho
281641	Perkala
281642	Järvistensaari
281643	Keistiö
281644	Sandholmarna
281645	Norrön
281646	Boxö
281647	Kläppen
281648	Kirkonmaa
281649	Valjumaa
281650	Lapila
281651	Yxskär
281652	Lehmäsaari
281653	Kolko
281654	Gamlan
281655	Hirvensalo
281656	Jumo
281657	Saggö
281658	Brändö
281659	Ruissalo
281660	Velkuanmaa
281661	Kuutsalo
281662	Palva
281663	Luonnonmaa
281664	Pinokari
281665	Fiskö
281666	Åva
281667	Villuoto
281668	Langstet
281669	Kahiluoto
281670	Jurmo
281671	Norrön
281672	Mussalo
281673	Lanskeri
281674	Vartsala
281675	Keräsaari
281676	Lamholma
281677	Kupparkari
281678	Kuliluoto
281679	Isokari
281680	Vähä-Vehanen
281681	Iso-Vehanen
281682	Hanko
281683	Putsaari
281684	Mustakivi
281685	Isomaa
281686	Aspiskeri
281687	Hyviluoto
281688	Säppi
281689	Taukokari
281690	Tyykoura
281691	Engse
281692	Grytskäret
281693	Harvungön
281694	Rankelören
281695	Piggrynnan
281696	Hålsörarna
281697	Trutören
281698	Rönnskäret
281699	Storskäret
281700	Djupskäret
281701	Lilla Håpstam
281702	Pudimo
281703	Norra Heplotan
281704	Bjorko Island
281705	Krusgrund
281706	Märaskäret
281707	Storön
281708	Furuskäret
281709	Storskär
281710	Bredskäret
281711	Norrörarna
281712	Långören
281713	Frillholmen
281714	Björkholmarna
281715	Rönnskäret
281716	Bolatunget
281717	Stockön
281718	Södra Hamnskäret
281719	Poroluoto
281720	Pappilankari
281721	Ostrov Lastol’skiy
281722	Ostrov Chekaminskiy
281723	Ostrov Sekoles
281724	Hailuoto
281725	Kraaseli
281726	Kotakari
281727	Hoikka-Hiue
281728	Ulkokrunni
281729	Maakrunni
281730	Korkiakari
281731	Tiironkari
281732	Tiuranen
281733	Montaja
281734	Selkäsaari
281735	Ostrov Nellya
281736	Ostrov Chernyshenkin
281737	Ostrov Yankicha
281738	Ostrov Ryponkicha
281739	Ostrov Rasshua
281740	Ostrov Toporkovyy
281741	Ostrov Matua
281742	Ostrov Raykoke
281743	Ostrov Shiashkotan
281744	Ostrov Ekarma
281745	Ostrov Chirinkotan
281746	Ostrov Kharimkotan
281747	Ostrov Makanrushi
281748	Ostrov Antsiferova
281749	Ostrov Gafovicha
281750	Ostrov Lyarvo
281751	Ostrov Soniga
281752	Ostrov Ptichiy
281753	Ostrov Oremif
281754	Ostrov Vospri
281755	Ostrov Baydukova
281756	Ostrov Banka Zotova
281757	Ostrov Chkalova
281758	Ostrov Ush
281759	Ostrov Reyneke
281760	Ostrov Belichiy
281761	Ostrov Malyy Shantar
281762	Ostrov Men’shikova
281763	Ostrov Medvezhiy
281764	Ostrov Kusova
281765	Ostrov Mednyy
281766	Ostrov Prokof’yeva
281767	Ostrov Spafar’yeva
281768	Ostrov Talan
281769	Ostrov Matykil’
281770	Ostrov Brusnichnyy
281771	Ostrov Nedorazumeniya
281772	Ostrov Verkhoturova
281773	Ostrov Ioanna Bogoslova
281774	Ostrov Krayniy
281775	Ostrov Tretiy
281776	Ostrov Ayopechan
281777	Ostrov Markhayanovskiy
281778	Ostrov Sukharnyy
281779	Ostrov Bol’shoy Routan
281780	Ostrov Chenkuul’
281781	Ostrov Nirey-Ary
281782	Ostrov Smerti
281783	Ostrov Yarok
281784	Ostrov Makar
281785	Ostrov Sredniy
281786	Ostrov Chomchoros-Aryta
281787	Ostrov Sobo-Sise
281788	Ostrov Ulakhan-Mekchirge-Aryta
281789	Ostrov Beluga-Tupput-Iyerete
281790	Ostrov Kyuryul’gen-Aryta
281791	Ostrov Kyllyr-Aryta
281792	Ostrov Davyd-Aryta
281793	Ostrov Arbagastakh-Aryta
281794	Ostrov Khardang-Sise
281795	Ostrov Dyangylakh
281796	Ostrov Chychas-Aryta
281797	Ostrov Khastakh-Ary
281798	Ostrov Eppet
281799	Ostrov Ulukhan-Ary
281800	Ostrov Usuk-Uya-Aryta
281801	Ostrov Dyangylakh
281802	Ostrov Kyuryuelyakh-Sis
281803	Ostrov Atamay-Aryta
281804	Ostrov Kuchun-Aryta
281805	Ostrov Macha-Mishka-Bël’këyë
281806	Ostrov Byyaka-Aryta
281807	Ostrov Salkay
281808	Ostrov Kharyyalakh-Aryta
281809	Ostrov Kynda
281810	Ostrov Orto-Ary
281811	Ostrov Sagastyr
281812	Ostrov Amerika-Kuba-Aryta
281813	Ostrov Soto-Ary
281814	Ostrov Sanga-Tongolokh-Aryta
281815	Ostrov Dunay-Aryta
281816	Ostrov Malyy Begichev
281817	Ostrov Preobrazheniya
281818	Ostrov Zhokhova
281819	Ostrov Vos’mogo Marta
281820	Ostrov Yuzhnyy
281821	Ostrov Bezymyannyy
281822	Ostrov Severnyy
281823	Ostrov Bol’shoy
281824	Ostrov Samuila
281825	Ostrov Starokadomskogo
281826	Ostrov Lishniy
281827	Ostrov Arngol’da
281828	Woleai
281829	Alet
281830	Polle Island
281831	Udot Island
281832	Ile aux Coudres
281833	Île du Havre aux Maisons
281834	Ostrov Kolyuchin
281835	Saqqarsuaq
281836	Greenland
281837	Baffin
281838	South Orkney
281839	Fredriksen
281840	Monroe
281844	Evout
281848	Emily
281858	London
281859	London
281882	Lort
281885	Grafton
281903	Hevia
281906	Hills
281907	Hevia
281961	Beauclerk
281966	Beauclerk
281986	Verbas Buenas
282005	Arch
282011	Contreras
282017	Rennell
282019	Maldonado
282021	Contreras
282023	Maldonado
282024	Rennell
282025	Rennell
282026	Rennell
282027	Rennell
282028	Piazzi
282029	Rennell
282033	Contreras
282034	Rennell
282035	Cueri
282039	Rennell
282049	Jorge Montt
282061	Farrel
282062	Chatham
282063	Farrel
282064	Chatham
282065	Chatham
282066	Hanover
282068	Chatham
282069	Chatham
282070	Chatham
282072	Farrel
282073	Farrel
282074	Farrel
282075	Farrel
282085	Leones
282114	Little Wellington
282116	Campana
282119	Juan Stuven
282127	Jungfrauen
282140	Ayautau
282141	Javier
282196	South East
282202	Mangere
282204	Pitt
282218	Queitao
282223	Gough
282244	Trinidad
282245	Trinidad
282254	Nightingale
282255	Inaccessible
282256	Tristan da Cunha
282257	del Tigre
282258	Zarate
282262	Solis
282264	Oyarvide
282265	Lucia
282269	Islote El Maton
282272	Juncal
282274	Pepe Ladron
282275	Sarangonha
282276	Barba Negra
282277	Raoul
282278	dos Valadares
282281	Ducie
282282	Henderson
282284	Mar Virado
282285	Temoe
282286	Algodao
282287	Akamaru
282288	Araujo
282289	Taravai
282290	Aukena
282291	Mangareva
282292	Gipoia
282293	Comprida
282294	Tematangi
282295	Convivencia
282296	Minto
282297	Vahanga
282298	Eua
282299	Anuanurunga
282300	Ha'afeva
282301	Atoll Hereheretue
282302	Fotuha'a
282303	Tofua
282304	Ha'ano
282305	Ahunui
282306	Ahunui
282307	Manuhangi
282308	Paraoa
282309	Totoya
282310	Late
282311	Nengonengo
282312	Ovaka
282313	Nengonengo
282314	Nengonengo
282315	Ofu
282316	Nuapapu
282317	Kapa
282318	Hunga
282319	Koloa
282320	Vava'u
282321	Reao
282322	Haorangi
282323	Haorangi
282324	Haorangi
282325	Haorangi
282326	Atoll Ravahere
282327	Haorangi
282328	Haorangi
282329	Atoll Ravahere
282330	Atoll Ravahere
282331	Marokau
282332	Haorangi
282333	Haorangi
282334	Marokau
282335	Marokau
282336	Fonualei
282337	Marokau
282338	Marokau
282339	Marokau
282340	Meheti'a
282341	Amanu
282342	Amanu
282343	Amanu
282345	Amanu
282346	Mai'ao
282347	Hikueru
282348	Hikueru
282349	Anaa
282350	Anaa
282351	Anaa
282352	Otepipi
282353	Anaa
282354	Anaa
282355	Tauere
282356	Anaa
282357	Tatakoto
282358	Anaa
282359	Anaa
282360	Tatakoto
282361	Anaa
282362	Marutea Nord
282363	Marutea Nord
282364	Horoatera
282365	Tiaruanu
282366	Marutea Nord
282367	Tahanea
282368	Rekareka
282369	Tepoto
282370	Tahanea
282371	Tahanea
282372	Tahanea
282373	Maupiha'a
282374	Motu Murimaora
282375	Huahine Iti
282376	Nihiru
282377	Atoll Faaite
282378	Hiti
282379	Atoll Faaite
282380	Makemo
282381	Atoll Faaite
282382	Atoll Faaite
282383	Atoll Faaite
282384	Huahine Nui
282385	Nihiru
282386	Tuanake
282387	Nihiru
282388	Nihiru
282389	Tuanake
282390	Makemo
282391	Taha'a
282392	Motu Tehutu
282393	Manuae
282394	To'opua
282395	Motu Piti A'au
282396	Manuae
282397	Bora Bora
282398	Motu Tevairoa
282399	Makemo
282400	Motu Mute
282401	Makemo
282402	Maupiti
282403	Motu Auira
282404	Motu Tuanai
282405	Fakarava Atoll
282406	Katiu
282407	Katiu
282408	Katiu
282409	Taenga
282410	Taenga
282411	Tupai
282412	Atoll Raraka
282413	Atoll Raraka
282414	Tupai
282415	Atoll Raroia
282416	Atoll Raraka
282417	Atoll Raroia
282418	Niau
282419	Atoll Raraka
282420	Fakarava Atoll
282421	Atoll Raraka
282422	Atoll Raraka
282423	Atoll Raraka
282424	Atoll Raroia
282425	Atoll Raroia
282426	Fakarava Atoll
282427	Fakarava Atoll
282428	Atoll Raroia
282429	Atoll Raroia
282430	Fakahina
282431	Atoll Raroia
282432	Niuatoputapu
282433	Atoll Raroia
282434	Toau Atoll
282435	Kauehi
282436	Kauehi
282437	Takume
282438	Toau Atoll
282439	Tafahi
282440	Kaukura
282441	Motu One
282442	Makatea
282443	Toau Atoll
282444	Motu One
282445	Takume
282446	Kaukura
282447	Kauehi
282448	Takume
282449	Takume
282450	Takume
282451	Takume
282453	Taiaro
282454	Thikombia
282455	Raitahiti
282457	Aratika
282458	Niuafo'ou
282459	Aratika
282460	Aratika
282461	Apataki Atoll
282462	Apataki Atoll
282463	Atoll Rangiroa
282464	Atoll Rangiroa
282465	Apataki Atoll
282466	Motu Otepipi
282467	Arutua Atoll
282468	Arutua
282469	Arutua Atoll
282470	Atoll Rangiroa
282471	Motu Faama
282472	Motu Tevaro
282473	Motu Fenuaroa
282474	Arutua Atoll
282475	Arutua Atoll
282476	Arutua Atoll
282477	Tuherahera
282478	Atoll Tikehau
282479	Atoll Tikehau
282480	Motu Mahitu
282481	Motu Tereia
282482	Atoll Tikehau
282483	Motu Ohihi
282484	Tiputa
282485	Tikei
282486	Avatoru
282487	Teavatia
282488	Motu Mahuta
282489	Teoo
282490	Mataiva Atoll
282491	Mataiva Atoll
282492	Takapoto
282493	Ahe
282494	Ahe
282495	Ahe
282496	Teavaroa
282497	Ahe
282498	Ahe
282499	Ahe
282500	Manihi
282501	Teavaroa
282502	Manihi
282503	Manihi
282512	dos Frades
282513	Madre de Deus
282514	Bimbarras
282515	Pati
282517	Cajaiba
282518	Fatu Hiva
282519	Motane
282520	Tahuata
282521	Ua Pou
282522	Nukunonu
282523	Ua Huka
282525	Recife
282526	Ascension
282529	Enderbury
282531	Puna
282532	Puna
282533	Puna
282534	Puna
282541	Kanton
282548	Centinela
282549	Escalanto
282551	Escalante
282590	Sao Lucas
282611	Dos Lencois
282643	Amazon Delta
282645	Amazon Delta
282654	Amazon Delta
282655	Amazon Delta
282656	Jarvis
282657	Amazon Delta
282661	Amazon Delta
282663	Amazon Delta
282664	de Santana
282665	Amazon Delta
282666	Amazon Delta
282667	Amazon Delta
282668	Amazon Delta
282669	Amazon Delta
282670	Amazon Delta
282671	Amazon Delta
282672	Amazon Delta
282673	Amazon Delta
282674	Amazon Delta
282675	Amazon Delta
282676	Amazon Delta
282677	Amazon Delta
282678	Amazon Delta
282679	Amazon Delta
282680	Amazon Delta
282682	Amazon Delta
282683	Amazon Delta
282684	Amazon Delta
282685	Amazon Delta
282686	Amazon Delta
282687	Amazon Delta
282688	Amazon Delta
282691	Tabuaeran
282692	Tabuaeran
282697	Bishop
282699	Baboon
282700	Three Sisters
282701	Long
282702	Vassen
282703	Papegaaien
282704	Fort
282706	Jicarita
282708	Guillou
282711	Bellouard
282715	Sibbald
282716	Briand
282717	Long
282718	Passage
282719	Pickersgill
282720	Jackett
282721	Long
282722	Nukuwoiota
282723	Tinui
282724	Stephens
282725	Saint Paul
282726	Nooramunga
282727	Noramunga
282729	Nouvelle Amsterdam
282730	Motuhoa
282731	Rotoroa
282732	Motuora
282733	Omaia
282734	Regatta
282735	Soverign
282737	Moreton Bay
282738	Moreton Bay
282739	Graget
282740	Inhaca
282741	Portugeses
282742	Xefina Grande
282743	Xefina Pequena
282744	Bengalena
282753	Kuotomo
282754	Walpole
282755	Ile Ouen
282756	Europa
282757	Ste-Marie
282758	Broad Sound
282761	Lenene
282762	Mathieu
282763	Hugon
282765	Ducos
282766	Puen
282767	Lepredour
282768	Magaruque
282769	Parseval
282770	Lebris
282771	Benguerra
282772	Tupeti
282773	Nemu
282774	Bazaruto
282776	Grimault
282777	Dudune
282778	Lohatanjona Marohata
282780	Vauvilliers
282781	Tiga
282786	Mouli
282787	Chiloane
282789	Chiloane
282795	Unyee
282797	Boh
282798	Pam
282799	Mouac
282800	Neba
282801	Yenghebane
282802	Balabio
282803	Yande
282804	Ambre
282805	Baaba
282807	Toscanos
282808	Plate
282810	Ronde
282811	Ile Daos du Nord
282813	Utanhe
282814	Chissanga
282815	Rodrigues
282816	Rita
282819	Ile Art
282820	Ile Pott
282825	Pambane
282826	Pambane
282827	Pambane
282832	Nakaulau
282835	Marinhos
282836	Bons Sinais
282838	Pele
282841	Nosy Nato
282843	Ile Buninga
282844	Tongariki
282846	Ewose
282847	Chaloupe
282848	Nosy Boraha
282849	Yasawa
282851	Tomman
282870	Angoche
282871	Buzio
282878	Kia Island
282889	Uri
282890	Uripiv
282893	Atchin
282907	Vao
282927	Tutuba
282934	Nosy Mangabe
282944	Ord River
282950	Lataroa
282955	Yirrinyindi
282958	Elephant
282963	Dolphin
282967	Sakao
282976	Quitangonha
282987	Lava
282989	Nosy Saba
282993	Valiha
282994	Antanimora
282995	Nosy Berafia
282997	Nosy Kalakajoro
283001	Nosy Komba
283002	Nosy Faly
283003	Nosy Sakatia
283006	Nosy Mitsio
283007	Nosy Anko
283008	Nosy Manomboy
283009	Nosy Lava
283010	Nosy Ankomba
283011	Quisiva
283012	Nosy Valasolo
283013	Mefunvo
283014	Nosy Manonaka
283015	Quirimba
283017	Nosy Valiha
283020	Nosy Hara
283021	Matemo
283022	Rolas
283023	Nosy Antaly Be
283027	Mogudula
283028	Macaloe
283034	Kero Niuni
283037	Te Ano
283038	Grande Glorieuse
283050	Tambuzi
283051	Yeina
283054	Nimoa
283055	Bellona
283056	Wanim
283057	Utupua
283058	Panatinance
283059	Gigila
283060	Kuwanak
283061	Panawina
283062	Panaumala
283063	Hemenahei
283064	Metundo
283065	Panasia
283066	Bagaman
283067	Bobo Eina
283068	Sabara
283069	Bagaman
283070	Motorina
283071	Vamizi
283072	Wari
283074	Santa Catalina
283075	Kimuta
283076	Rongui
283077	Santa Ana
283078	Nibanga
283079	Tecomaji
283080	Brumer
283081	Panapompom
283082	Bonarua
283083	Nare
283084	Igoigoli
283085	Anagusa
283086	Suau
283087	Doini
283088	Populai
283089	Panaeati
283090	Buiari
283091	Naunalualua
283092	Malo
283093	Kwalaiwa
283094	Rogeia
283095	Skelton
283096	Slade
283097	Basilaki
283098	Sariba
283100	Ito
283101	Sideia
283102	Marau
283103	Bona Bona
283106	Agalega South
283107	Mailu
283108	Tinakula
283109	Agalega North
283110	Nuakata
283111	Netuli
283112	Malaupaina
283113	Mongo
283114	Uki Ni Massi
283115	Nibanga Temau
283116	Malaulalu
283117	Abavi
283118	Poi
283119	Sud
283121	Aliite
283122	Nord
283123	Astove
283124	Taumako
283125	Towara'o
283126	Wahere
283127	Lakao
283128	Marapa
283129	Maruaipa
283130	Sud Oest
283131	Dobu
283132	Ulawa
283133	Grande
283134	Assumption
283135	Menai
283136	Sanaroa
283137	Alcester
283138	Cerf
283139	Daugo
283140	Rua Sura
283141	Wagipa
283142	Uhu
283143	Maroria
283144	Uama
283145	Haidana
283146	Komusupa
283147	Hokawai
283148	Picard
283149	Polymnie
283150	Malabar
283151	Haupora
283152	Saint Pierre
283153	Watota
283155	Yabwaia
283156	Wawiwa
283157	Wamera
283158	Providence
283159	Gumawana
283161	Ainuta Paina
283162	Laumuan
283163	Alokan
283164	Taina
283165	Moie
283166	Luon
283167	Savo
283168	Telin
283169	Tulagi
283170	Ufaon
283171	Niggela Pile
283172	Kati
283173	Faila
283175	Mbanika
283176	Aio
283177	Mane
283178	Leru
283179	Marulaon
283180	Kwaro
283181	Gawa
283182	Kilwa Kisiwani
283183	Mbokonimbeti
283184	Mangalonga
283185	Kwaiawatta
283186	Alite
283188	Danisavo
283189	Buena Vista
283192	Vakuta
283193	Dogumenu
283194	Yule
283195	Mbulo
283196	Leli
283197	Pulau Tala
283198	Kingguru
283199	Hotoanivena
283200	Muwo
283201	Mibu
283202	Iwa
283203	Nggatokae
283204	Dawari
283205	Minjanga
283206	Moroge
283207	Akara
283208	Kitavu
283209	Munuwata
283210	Sanihulumu
283211	Njapuana
283213	Dubuwaru
283214	Mahighe
283215	Songo
283216	Porepore
283217	Marovo
283219	Kaduaga
283221	Matiu
283222	Abaura
283226	Funafuti
283227	Umuda
283228	Jaco
283229	Aibinio
283230	Tanabuli
283231	Wabuda
283233	Daura
283234	Sumogi
283236	Mbelombelo
283239	Avavasa
283240	Gili Meno
283241	Tombatuni
283242	Nduhiri
283243	Wabuda
283245	Tuma
283246	Reginimi
283247	Gebaro
283250	Abo
283252	Roviana
283253	Wariuro
283254	Petani
283255	Mbathakana
283256	Kauvi
283257	Godfred
283258	Baraulu
283259	Manaoba
283260	Kotukuriana
283261	Ndora
283262	Rereghana
283263	Marakumbo
283265	Tomba Kokorarapa
283266	Nusa Simbo
283267	Vasavasara
283270	Mondomondo
283274	Manogholima
283275	Vonavona
283276	Hopaseghe
283278	Ramata
283280	Pulau Dodak
283281	Kohinggo
283283	Rovana
283284	Fera
283285	Naviu
